language,domain,tokenizer,flores_premium,domain_premium,domain_ci_lower,domain_ci_upper,n_sentences,rel_diff,flag
tam_Taml,opus100,qwen2.5,6.231873070587102,6.425892132620753,6.168955235828331,6.946623611088333,2000,0.031133346240534487,ok
tam_Taml,bible,deepseek-v3,3.115323340844769,2.7338519389789937,2.5747622264393635,3.023081509088157,82,0.1224500188678114,ok
tam_Taml,bible,gemma-2,2.6442596704514885,2.37195921186437,2.2397316010087813,2.6039341593725656,82,0.1029779569797792,ok
tam_Taml,bible,gpt-2,15.767183542231052,13.331162832331088,12.449369000645993,14.848229244081287,82,0.15449941984726,ok
tam_Taml,bible,gpt-4,7.761549958218313,6.891545537956686,6.454888042806942,7.65465341931042,82,0.11209158285973839,ok
tam_Taml,bible,gpt-4o,2.0014186788173056,1.8841113200709714,1.7760967024017051,2.0776478139320336,82,0.05861210349833172,ok
tam_Taml,bible,llama-3,7.764452051200166,6.891545537956686,6.454888042806942,7.65465341931042,82,0.11242345338568396,ok
tam_Taml,bible,mistral,5.9701822339535005,5.382931571385284,5.043259890515953,5.9502319530768775,82,0.09836394259934247,ok
tam_Taml,bible,qwen2.5,6.231873070587102,5.552279515823424,5.211096234592499,6.158851036120643,82,0.10905125105503041,ok
amh_Ethi,opus100,deepseek-v3,6.056373631065226,5.186260678437261,5.102042260749503,5.294143941362282,2000,0.1436689685333903,ok
amh_Ethi,opus100,gemma-2,3.1958113535234767,2.9328561124890813,2.884303491349588,2.9936411095060573,2000,0.08228121498613472,ok
amh_Ethi,opus100,gpt-2,7.808794689357239,6.59775106158994,6.485028380550603,6.7368051637622965,2000,0.15508713904565247,ok
amh_Ethi,opus100,gpt-4,7.705929472096874,6.718112466359646,6.595891006272995,6.85919434736059,2000,0.12818920927243208,ok
amh_Ethi,opus100,gpt-4o,5.853587972023151,5.121458080632125,5.033006487680326,5.227486567144835,2000,0.12507369751512992,ok
amh_Ethi,opus100,llama-3,7.6985592055687775,6.71978792717394,6.59739961147297,6.861053828024086,2000,0.12713694241473658,ok
amh_Ethi,opus100,mistral,6.575760617360328,5.7934835924341135,5.695243360778324,5.916207488496216,2000,0.11896373217433814,ok
amh_Ethi,opus100,qwen2.5,4.112053946208889,3.748095742205165,3.683406945758379,3.8225958548612327,2000,0.08851007519959116,ok
hye_Armn,opus100,deepseek-v3,3.0382465400602348,2.718073150538775,2.681247530439613,2.759304811578829,7059,0.10538097725114565,ok
hye_Armn,opus100,gemma-2,3.070466415678675,2.6778201986527637,2.641475340495631,2.718720581954862,7059,0.12787836239502515,ok
hye_Armn,opus100,gpt-2,10.02243166545714,6.586866931665325,6.491116847991227,6.696981598982222,7059,0.34278754382857773,ok
hye_Armn,opus100,gpt-4,9.990197434702647,6.776786596424353,6.670989181421661,6.892864497817648,7059,0.3216563896040699,ok
hye_Armn,opus100,gpt-4o,1.7988410110421822,1.983933836176169,1.9530072459575305,2.016923518807687,7059,0.10289559999899645,ok
hye_Armn,opus100,llama-3,8.74532489957965,6.105055650507214,6.013283968143273,6.206458779862589,7059,0.3019063647594547,ok
hye_Armn,opus100,mistral,5.395663263733864,4.138508828474599,4.08177126898566,4.201577690652518,7059,0.2329934938136408,ok
hye_Armn,opus100,qwen2.5,5.351884754082048,3.8762542833370444,3.8206698295078176,3.9401904476323035,7059,0.2757216454669534,ok
asm_Beng,opus100,deepseek-v3,2.726481793785426,2.9682692520290255,2.9114491013398203,3.030099997683588,2000,0.08868111967397503,ok
asm_Beng,opus100,gemma-2,3.2814303485256784,3.7540727685827386,3.6792080365106594,3.8383438714929428,2000,0.14403548753348214,ok
asm_Beng,opus100,gpt-2,9.798008214376088,9.724783970111764,9.524093792347859,9.944588935780017,2000,0.007473380575134248,ok
asm_Beng,opus100,gpt-4,6.237912649194907,6.948396226245027,6.801902784075076,7.113470474862776,2000,0.11389764765972121,ok
asm_Beng,opus100,gpt-4o,2.0119024645408645,2.5242811020345117,2.469073805500849,2.5841035907531062,2000,0.2546736964262216,ok
asm_Beng,opus100,llama-3,6.196456179755744,6.933465511876923,6.786832665176542,7.099970523027095,2000,0.11894045737449739,ok
asm_Beng,opus100,mistral,5.784585985989334,6.164580553740259,6.042607118128162,6.303908464092177,2000,0.06569088413091247,ok
asm_Beng,opus100,qwen2.5,5.477133964793098,5.997196219878746,5.876253324612768,6.140962540936549,2000,0.0949515309336228,ok
asm_Beng,bible,deepseek-v3,2.726481793785426,2.4897508450779653,2.3761200694014843,2.6054693378936182,123,0.0868265283293109,ok
asm_Beng,bible,gemma-2,3.2814303485256784,3.0355346653618747,2.8926372753034917,3.1680525008063696,123,0.07493551806585892,ok
